read	distance	multiplicity	edge_index	node_name
NP_300m_SV.NarG-15918_1_143_+	0.0647352340632592	1	278	
NP_300m_SV.NarG-15924_1_156_+	0.0876312340632592	1	278	
NP_300m_SV.NarG-15927_1_168_+	0.0821342340632592	1	278	
NP_300m_SV.NarG-15933_1_128_+	0.2266812340632592	1	278	
NP_300m_SV.NarG-15945_1_157_+	0.10668423406325919	1	278	
NP_300m_SV.NarG-15958_1_179_+	0.12089623406325921	1	278	
NP_300m_SV.NarG-15969_1_92_+	0.0885142340632592	1	278	
NP_300m_SV.NarG-15976_1_77_+	0.1270722340632592	1	278	
NP_300m_SV.NarG-15982_1_179_+	0.0764372340632592	1	278	
NP_300m_SV.NarG-15984_1_78_+	0.19407723406325922	1	278	
NP_300m_SV.NarG-16010_1_145_+	0.13151223406325918	1	278	
NP_300m_SV.NarG-16020_1_179_+	0.0772342340632592	1	278	
NP_300m_SV.NarG-16035_1_143_+	0.0391802340632592	1	278	
NP_300m_SV.NarG-16036_1_127_+	0.0785292340632592	1	278	
NP_300m_SV.NarG-16082_1_207_+	0.0752692340632592	1	278	
NP_300m_SV.NarG-16089_1_107_+	0.13709223406325918	1	278	
NP_300m_SV.NarG-16094_1_179_+	0.15849123406325918	1	278	
NP_300m_SV.NarG-16095_1_77_+	0.0509002340632592	1	278	
NP_300m_SV.NarG-16115_1_213_+	0.0823622340632592	1	278	
NP_300m_SV.NarG-16117_1_105_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-16124_1_187_+	0.1611122340632592	1	278	
NP_300m_SV.NarG-16134_1_246_+	0.0918842340632592	1	278	
NP_300m_SV.NarG-16140_1_200_+	0.0704802340632592	1	278	
NP_300m_SV.NarG-16155_1_108_+	0.1127202340632592	1	278	
NP_300m_SV.NarG-16159_1_179_+	0.0376032340632592	1	278	
NP_300m_SV.NarG-16165_1_227_+	0.0526252340632592	1	278	
NP_300m_SV.NarG-16196_1_98_+	0.10037423406325921	1	278	
NP_300m_SV.NarG-16200_1_97_+	0.0665882340632592	1	278	
NP_300m_SV.NarG-16203_1_87_+	0.1184812340632592	1	278	
NP_300m_SV.NarG-16211_1_196_+	0.0750802340632592	1	278	
NP_300m_SV.NarG-16212_1_98_+	0.051127234063259204	1	278	
NP_300m_SV.NarG-16223_1_165_+	0.0567072340632592	1	278	
NP_300m_SV.NarG-16249_1_182_+	0.10496323406325919	1	278	
NP_300m_SV.NarG-16273_1_185_+	0.1326552340632592	1	278	
NP_300m_SV.NarG-16275_1_152_+	0.2402572340632592	1	278	
NP_300m_SV.NarG-16276_36_251_+	0.0926932340632592	1	278	
NP_300m_SV.NarG-16279_1_81_+	0.1451832340632592	1	278	
NP_300m_SV.NarG-16283_1_136_+	0.2143202340632592	1	278	
NP_300m_SV.NarG-16327_1_218_+	0.1229822340632592	1	278	
NP_300m_SV.NarG-16341_1_235_+	0.0806292340632592	1	278	
NP_300m_SV.NarG-16346_1_202_+	0.0451492340632592	1	278	
NP_300m_SV.NarG-16356_1_193_+	0.0953422340632592	1	278	
NP_300m_SV.NarG-16370_1_184_+	0.0766052340632592	1	278	
NP_300m_SV.NarG-16394_1_234_+	0.1087912340632592	1	278	
NP_300m_SV.NarG-16403_1_170_+	0.1305432340632592	1	278	
NP_300m_SV.NarG-16404_1_177_+	0.1052892340632592	1	278	
NP_300m_SV.NarG-16414_1_210_+	0.0587892340632592	1	278	
NP_300m_SV.NarG-16424_1_77_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-16434_1_170_+	0.0583932340632592	1	278	
NP_300m_SV.NarG-16449_1_196_+	0.0764272340632592	1	278	
NP_300m_SV.NarG-16462_1_198_+	0.10196123406325919	1	278	
NP_300m_SV.NarG-16464_1_154_+	0.07139723406325921	1	278	
NP_300m_SV.NarG-16474_5_218_+	0.055824234063259204	1	278	
NP_300m_SV.NarG-16478_1_187_+	0.0761002340632592	1	278	
NP_300m_SV.NarG-16502_1_222_+	0.08944323406325919	1	278	
NP_300m_SV.NarG-16510_1_168_+	0.1710872340632592	1	278	
NP_300m_SV.NarG-16516_1_144_+	0.0344482340632592	1	278	
NP_300m_SV.NarG-16543_1_228_+	0.0905202340632592	1	278	
NP_300m_SV.NarG-16548_1_160_+	0.1531762340632592	1	278	
NP_300m_SV.NarG-16554_1_219_+	0.0742852340632592	1	278	
NP_300m_SV.NarG-16562_1_213_+	0.1386982340632592	1	278	
NP_300m_SV.NarG-16564_1_184_+	0.0908942340632592	1	278	
NP_300m_SV.NarG-16566_1_214_+	0.14794523406325918	1	278	
NP_300m_SV.NarG-16567_1_174_+	0.0363232340632592	1	278	
NP_300m_SV.NarG-16581_1_218_+	0.1484212340632592	1	278	
NP_300m_SV.NarG-16582_1_251_+	0.1308702340632592	1	278	
NP_300m_SV.NarG-16585_1_218_+	0.0918952340632592	1	278	
NP_300m_SV.NarG-16608_1_77_+	0.0971202340632592	1	278	
NP_300m_SV.NarG-271_1_141_+	0.026757274969733433	1	276	
NP_300m_SV.NarG-319_1_250_+	0.1380862749697334	1	276	
NP_300m_SV.NarG-434_1_207_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-517_1_251_+	0.03472427496973343	1	276	
NP_300m_SV.NarG-575_1_249_+	0.018486274969733436	1	276	
NP_300m_SV.NarG-581_1_175_+	0.014199274969733434	1	276	
NP_300m_SV.NarG-752_26_251_+	0.07829027496973344	1	276	
NP_300m_SV.NarG-790_1_165_+	0.14426127496973343	1	276	
NP_300m_SV.NarG-800_1_146_+	0.008772274969733434	1	276	
NP_300m_SV.NarG-942_1_189_+	0.02727827496973343	1	276	
NP_300m_SV.NarG-988_1_251_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-992_1_184_+	0.032827274969733436	1	276	
NP_300m_SV.NarG-994_1_242_+	0.035052274969733434	1	276	
NP_300m_SV.NarG-1030_1_212_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-1198_1_228_+	0.021769274969733434	1	276	
NP_300m_SV.NarG-1282_1_171_+	0.025074274969733433	1	276	
NP_300m_SV.NarG-1291_1_136_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-1425_1_250_+	0.23750427496973345	1	276	
NP_300m_SV.NarG-1434_1_213_+	0.014592274969733435	1	276	
NP_300m_SV.NarG-1509_1_228_+	0.020070274969733435	1	276	
NP_300m_SV.NarG-1511_1_104_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-1737_1_85_+	0.07785327496973343	1	276	
NP_300m_SV.NarG-1963_1_74_+	0.09182727496973343	1	276	
NP_300m_SV.NarG-1976_1_132_+	0.014798274969733434	1	276	
NP_300m_SV.NarG-1987_1_107_+	0.07522027496973344	1	276	
NP_300m_SV.NarG-2142_1_250_+	0.012569274969733434	1	276	
NP_300m_SV.NarG-2186_1_221_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-2280_1_208_+	0.02124927496973343	1	276	
NP_300m_SV.NarG-2398_1_101_+	0.06327727496973343	1	276	
NP_300m_SV.NarG-2416_1_250_+	0.014612274969733434	1	276	
NP_300m_SV.NarG-2534_1_117_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-2589_1_186_+	0.04386727496973344	1	276	
NP_300m_SV.NarG-2595_1_122_+	0.07331427496973343	1	276	
NP_300m_SV.NarG-2608_1_196_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-2731_1_242_+	0.018602274969733434	1	276	
NP_300m_SV.NarG-2938_1_251_+	0.022813274969733437	1	276	
NP_300m_SV.NarG-2960_1_200_+	0.016093274969733434	1	276	
NP_300m_SV.NarG-3316_1_92_+	1.2685222749697334	1	276	
NP_300m_SV.NarG-3358_1_171_+	0.05134727496973343	1	276	
NP_300m_SV.NarG-3462_1_167_+	0.15087927496973344	1	276	
NP_300m_SV.NarG-3809_1_239_+	0.038764274969733434	1	276	
NP_300m_SV.NarG-3969_1_173_+	0.014199274969733434	1	276	
NP_300m_SV.NarG-3975_1_190_+	0.031708274969733434	1	276	
NP_300m_SV.NarG-4063_1_216_+	0.013825274969733434	1	276	
NP_300m_SV.NarG-4153_1_196_+	0.014431274969733433	1	276	
NP_300m_SV.NarG-4298_1_152_+	0.03188527496973343	1	276	
NP_300m_SV.NarG-4498_1_213_+	0.040035274969733435	1	276	
NP_300m_SV.NarG-4571_1_251_+	0.013378274969733435	1	276	
NP_300m_SV.NarG-4578_1_251_+	0.012271274969733435	1	276	
NP_300m_SV.NarG-4876_1_232_+	0.025096274969733434	1	276	
NP_300m_SV.NarG-4881_1_251_+	0.051573274969733435	1	276	
NP_300m_SV.NarG-4956_1_157_+	0.029149274969733435	1	276	
NP_300m_SV.NarG-4966_1_169_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-5068_1_122_+	0.05184827496973343	1	276	
NP_300m_SV.NarG-5112_1_91_+	0.16512527496973345	1	276	
NP_300m_SV.NarG-5208_1_251_+	0.12173927496973344	1	276	
NP_300m_SV.NarG-5343_1_251_+	0.033576274969733436	1	276	
NP_300m_SV.NarG-5348_1_209_+	0.02124927496973343	1	276	
NP_300m_SV.NarG-5405_1_164_+	0.08556027496973344	1	276	
NP_300m_SV.NarG-5407_1_169_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-5518_1_160_+	0.030549274969733434	1	276	
NP_300m_SV.NarG-5581_1_165_+	0.014803274969733434	1	276	
NP_300m_SV.NarG-5784_1_167_+	0.036830274969733436	1	276	
NP_300m_SV.NarG-5884_1_168_+	1.7290382749697333	1	276	
NP_300m_SV.NarG-5984_1_218_+	0.012971274969733434	1	276	
NP_300m_SV.NarG-6122_1_106_+	0.09482027496973343	1	276	
NP_300m_SV.NarG-6167_1_145_+	0.04223927496973343	1	276	
NP_300m_SV.NarG-6305_1_200_+	0.12636727496973343	1	276	
NP_300m_SV.NarG-6306_1_121_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-6317_1_228_+	0.014804274969733435	1	276	
NP_300m_SV.NarG-6821_1_110_+	0.05798727496973344	1	276	
NP_300m_SV.NarG-6946_1_171_+	0.05755227496973343	1	276	
NP_300m_SV.NarG-7057_1_151_+	0.008774274969733434	1	276	
NP_300m_SV.NarG-7181_1_224_+	0.019785274969733434	1	276	
NP_300m_SV.NarG-7314_1_156_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-7414_1_122_+	0.10657327496973344	1	276	
NP_300m_SV.NarG-7460_1_250_+	0.08946827496973343	1	276	
NP_300m_SV.NarG-7523_1_137_+	0.043566274969733434	1	276	
NP_300m_SV.NarG-7631_1_177_+	0.010666274969733434	1	276	
NP_300m_SV.NarG-7667_1_202_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-7742_1_174_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-7778_1_127_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-7832_1_213_+	0.014243274969733434	1	276	
NP_300m_SV.NarG-7922_1_210_+	1.1809992749697333	1	276	
NP_300m_SV.NarG-7956_17_206_+	0.014805274969733434	1	276	
NP_300m_SV.NarG-8001_1_195_+	0.14283727496973345	1	276	
NP_300m_SV.NarG-8106_1_118_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-8218_1_222_+	0.022672274969733435	1	276	
NP_300m_SV.NarG-8232_1_196_+	0.10978727496973344	1	276	
NP_300m_SV.NarG-8253_1_192_+	0.014435274969733434	1	276	
NP_300m_SV.NarG-8605_1_250_+	0.02727127496973343	1	276	
NP_300m_SV.NarG-8861_1_210_+	0.10153027496973344	1	276	
NP_300m_SV.NarG-8898_1_175_+	0.014199274969733434	1	276	
NP_300m_SV.NarG-9072_1_251_+	0.07730027496973343	1	276	
NP_300m_SV.NarG-9110_1_165_+	0.14426127496973343	1	276	
NP_300m_SV.NarG-9121_1_146_+	0.008772274969733434	1	276	
NP_300m_SV.NarG-9193_1_250_+	0.13789327496973344	1	276	
NP_300m_SV.NarG-9256_1_205_+	0.014804274969733435	1	276	
NP_300m_SV.NarG-9261_1_189_+	0.02727827496973343	1	276	
NP_300m_SV.NarG-9311_1_114_+	0.05474127496973343	1	276	
NP_300m_SV.NarG-9366_1_250_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-9517_1_228_+	0.021769274969733434	1	276	
NP_300m_SV.NarG-9604_1_171_+	0.025074274969733433	1	276	
NP_300m_SV.NarG-9612_1_136_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-9834_1_221_+	0.02037527496973343	1	276	
NP_300m_SV.NarG-9835_1_117_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-9882_1_193_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-10040_1_85_+	0.07785327496973343	1	276	
NP_300m_SV.NarG-10280_1_111_+	0.014798274969733434	1	276	
NP_300m_SV.NarG-10290_1_107_+	0.07522027496973344	1	276	
NP_300m_SV.NarG-10298_1_251_+	0.07605627496973344	1	276	
NP_300m_SV.NarG-10313_1_251_+	0.012964274969733434	1	276	
NP_300m_SV.NarG-10436_1_127_+	0.008153274969733434	1	276	
NP_300m_SV.NarG-10448_1_250_+	0.018328274969733434	1	276	
NP_300m_SV.NarG-10600_1_156_+	0.038438274969733434	1	276	
NP_300m_SV.NarG-10686_1_72_+	0.09182727496973343	1	276	
NP_300m_SV.NarG-10708_1_201_+	0.014612274969733434	1	276	
NP_300m_SV.NarG-10813_1_117_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-10869_1_182_+	0.04452627496973343	1	276	
NP_300m_SV.NarG-10874_1_122_+	0.07331427496973343	1	276	
NP_300m_SV.NarG-10888_1_196_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-11042_1_196_+	0.15769227496973343	1	276	
NP_300m_SV.NarG-11216_1_251_+	0.033984274969733434	1	276	
NP_300m_SV.NarG-11568_1_165_+	0.11534627496973344	1	276	
NP_300m_SV.NarG-11744_1_154_+	0.17556827496973343	1	276	
NP_300m_SV.NarG-11775_1_168_+	0.012898274969733434	1	276	
NP_300m_SV.NarG-11855_1_201_+	0.045702274969733434	1	276	
NP_300m_SV.NarG-12258_1_140_+	0.014199274969733434	1	276	
NP_300m_SV.NarG-12334_1_96_+	0.2762942749697334	1	276	
NP_300m_SV.NarG-12451_1_168_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-12604_1_249_+	0.03241427496973343	1	276	
NP_300m_SV.NarG-12644_1_178_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-12793_1_116_+	0.06632627496973342	1	276	
NP_300m_SV.NarG-13181_1_232_+	0.025096274969733434	1	276	
NP_300m_SV.NarG-13270_1_157_+	0.029149274969733435	1	276	
NP_300m_SV.NarG-13280_1_219_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-13408_1_157_+	0.10129027496973345	1	276	
NP_300m_SV.NarG-13713_1_104_+	0.06935227496973344	1	276	
NP_300m_SV.NarG-13829_1_194_+	0.027774274969733434	1	276	
NP_300m_SV.NarG-13893_1_165_+	0.014803274969733434	1	276	
NP_300m_SV.NarG-14291_1_251_+	0.012971274969733434	1	276	
NP_300m_SV.NarG-14315_1_169_+	0.10587627496973344	1	276	
NP_300m_SV.NarG-14402_1_118_+	0.05241527496973344	1	276	
NP_300m_SV.NarG-14623_1_200_+	0.12636727496973343	1	276	
NP_300m_SV.NarG-14624_1_115_+	0.036933274969733434	1	276	
NP_300m_SV.NarG-14664_1_251_+	0.019242274969733433	1	276	
NP_300m_SV.NarG-14764_1_115_+	0.05474127496973343	1	276	
NP_300m_SV.NarG-14919_1_115_+	1.1855642749697333	1	276	
NP_300m_SV.NarG-15020_1_213_+	0.008929274969733433	1	276	
NP_300m_SV.NarG-15022_1_115_+	0.06667427496973342	1	276	
NP_300m_SV.NarG-15266_1_120_+	0.11615527496973344	1	276	
NP_300m_SV.NarG-15370_1_151_+	0.008774274969733434	1	276	
NP_300m_SV.NarG-15559_1_156_+	0.07049727496973343	1	276	
NP_300m_SV.NarG-15625_1_176_+	0.014462274969733433	1	276	
NP_300m_SV.NarG-15696_1_176_+	0.026416274969733436	1	276	
NP_300m_SV.NarG-16097_1_127_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-16150_1_179_+	0.014208274969733434	1	276	
NP_300m_SV.NarG-16229_1_165_+	0.11534627496973344	1	276	
NP_300m_SV.NarG-16269_1_250_+	0.014807274969733435	1	276	
NP_300m_SV.NarG-16315_1_195_+	0.14283727496973345	1	276	
NP_300m_SV.NarG-16532_1_193_+	0.11332127496973343	1	276	
NP_300m_SV.NarG-16549_1_192_+	0.014435274969733434	1	276	
NP_300m_SV.NarG-25_1_106_+	0.035486000000000004	1	274	SAG-D10_G144
NP_300m_SV.NarG-216_1_79_+	0.20537	1	274	SAG-D10_G144
NP_300m_SV.NarG-539_1_251_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-588_1_207_+	0.018759	1	274	SAG-D10_G144
NP_300m_SV.NarG-645_1_247_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-984_1_79_-	1.208194	1	274	SAG-D10_G144
NP_300m_SV.NarG-1121_1_237_+	0.004221	1	274	SAG-D10_G144
NP_300m_SV.NarG-1174_1_251_+	0.016115	1	274	SAG-D10_G144
NP_300m_SV.NarG-1277_1_196_+	0.089161	1	274	SAG-D10_G144
NP_300m_SV.NarG-1320_1_233_+	0.029931	1	274	SAG-D10_G144
NP_300m_SV.NarG-1636_1_162_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-1725_1_203_+	0.023164999999999998	1	274	SAG-D10_G144
NP_300m_SV.NarG-1736_1_251_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-2228_1_127_+	0.057275	1	274	SAG-D10_G144
NP_300m_SV.NarG-2884_1_154_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-3107_1_108_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-3255_1_204_+	0.08136299999999999	1	274	SAG-D10_G144
NP_300m_SV.NarG-3673_1_164_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-3719_1_95_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-3761_1_186_+	0.08877	1	274	SAG-D10_G144
NP_300m_SV.NarG-3796_1_186_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-4200_1_135_+	0.129131	1	274	SAG-D10_G144
NP_300m_SV.NarG-4355_1_212_+	0.02213	1	274	SAG-D10_G144
NP_300m_SV.NarG-4520_1_178_+	1.010436	1	274	SAG-D10_G144
NP_300m_SV.NarG-4599_1_213_+	0.022259	1	274	SAG-D10_G144
NP_300m_SV.NarG-4945_1_97_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-5109_1_101_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-5220_1_251_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-6055_1_123_-	1.0883580000000002	1	274	SAG-D10_G144
NP_300m_SV.NarG-6324_1_99_+	0.0037110000000000003	1	274	SAG-D10_G144
NP_300m_SV.NarG-6607_1_115_+	0.122269	1	274	SAG-D10_G144
NP_300m_SV.NarG-6629_1_94_+	0.039943	1	274	SAG-D10_G144
NP_300m_SV.NarG-6762_1_115_+	0.032392000000000004	1	274	SAG-D10_G144
NP_300m_SV.NarG-6770_1_176_+	0.096676	1	274	SAG-D10_G144
NP_300m_SV.NarG-6808_1_135_+	1.0325110000000002	1	274	SAG-D10_G144
NP_300m_SV.NarG-6953_1_118_+	0.088852	1	274	SAG-D10_G144
NP_300m_SV.NarG-6987_1_250_+	0.016045	1	274	SAG-D10_G144
NP_300m_SV.NarG-7154_1_176_+	0.09672900000000001	1	274	SAG-D10_G144
NP_300m_SV.NarG-7186_1_156_+	0.10877400000000001	1	274	SAG-D10_G144
NP_300m_SV.NarG-7563_1_156_+	0.10823600000000001	1	274	SAG-D10_G144
NP_300m_SV.NarG-7610_1_153_+	0.110561	1	274	SAG-D10_G144
NP_300m_SV.NarG-7643_1_142_+	0.09994700000000001	1	274	SAG-D10_G144
NP_300m_SV.NarG-7685_1_119_+	0.060482	1	274	SAG-D10_G144
NP_300m_SV.NarG-7768_1_100_+	0.138895	1	274	SAG-D10_G144
NP_300m_SV.NarG-7898_1_173_+	0.042647	1	274	SAG-D10_G144
NP_300m_SV.NarG-8012_1_203_+	0.022897	1	274	SAG-D10_G144
NP_300m_SV.NarG-8014_1_207_+	0.080111	1	274	SAG-D10_G144
NP_300m_SV.NarG-8047_1_108_+	0.033084999999999996	1	274	SAG-D10_G144
NP_300m_SV.NarG-8349_1_112_+	0.034223	1	274	SAG-D10_G144
NP_300m_SV.NarG-8859_1_167_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-8905_1_207_+	0.018759	1	274	SAG-D10_G144
NP_300m_SV.NarG-8961_1_247_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-9117_1_179_+	0.091789	1	274	SAG-D10_G144
NP_300m_SV.NarG-9127_1_251_+	0.011151	1	274	SAG-D10_G144
NP_300m_SV.NarG-9443_1_250_+	0.0052190000000000005	1	274	SAG-D10_G144
NP_300m_SV.NarG-9640_1_174_+	0.039556	1	274	SAG-D10_G144
NP_300m_SV.NarG-9740_1_204_+	0.014367	1	274	SAG-D10_G144
NP_300m_SV.NarG-9947_1_162_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-10039_1_239_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-10089_1_164_+	0.027229	1	274	SAG-D10_G144
NP_300m_SV.NarG-10120_1_92_+	0.188108	1	274	SAG-D10_G144
NP_300m_SV.NarG-10523_1_75_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-10966_1_250_+	0.015795	1	274	SAG-D10_G144
NP_300m_SV.NarG-11162_1_154_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-11388_1_108_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-11962_1_251_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-12008_1_95_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-12095_1_113_+	0.034204	1	274	SAG-D10_G144
NP_300m_SV.NarG-12252_1_175_+	0.122183	1	274	SAG-D10_G144
NP_300m_SV.NarG-12370_1_208_+	0.019202999999999998	1	274	SAG-D10_G144
NP_300m_SV.NarG-12660_1_230_+	0.021078	1	274	SAG-D10_G144
NP_300m_SV.NarG-12678_1_100_+	0.035835	1	274	SAG-D10_G144
NP_300m_SV.NarG-12720_1_154_+	0.404789	1	274	SAG-D10_G144
NP_300m_SV.NarG-12825_1_178_+	1.010436	1	274	SAG-D10_G144
NP_300m_SV.NarG-13016_1_233_+	0.23249	1	274	SAG-D10_G144
NP_300m_SV.NarG-13257_1_97_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-13531_1_164_+	0.125651	1	274	SAG-D10_G144
NP_300m_SV.NarG-13997_1_77_+	0.141027	1	274	SAG-D10_G144
NP_300m_SV.NarG-14571_1_74_+	1.563066	1	274	SAG-D10_G144
NP_300m_SV.NarG-14646_1_99_+	0.0037110000000000003	1	274	SAG-D10_G144
NP_300m_SV.NarG-14653_1_109_-	0.954683	1	274	SAG-D10_G144
NP_300m_SV.NarG-14726_1_116_+	0.029284	1	274	SAG-D10_G144
NP_300m_SV.NarG-14950_1_94_+	0.039943	1	274	SAG-D10_G144
NP_300m_SV.NarG-15128_1_135_+	1.0325110000000002	1	274	SAG-D10_G144
NP_300m_SV.NarG-15562_1_176_+	1.0525039999999999	1	274	SAG-D10_G144
NP_300m_SV.NarG-15824_1_77_+	0.141686	1	274	SAG-D10_G144
NP_300m_SV.NarG-15873_1_156_+	0.08730500000000001	1	274	SAG-D10_G144
NP_300m_SV.NarG-15875_1_176_+	0.11812700000000001	1	274	SAG-D10_G144
NP_300m_SV.NarG-16000_1_119_+	0.060482	1	274	SAG-D10_G144
NP_300m_SV.NarG-16053_1_250_+	0.14175100000000002	1	274	SAG-D10_G144
NP_300m_SV.NarG-16058_1_111_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-16300_1_251_+	0.007417	1	274	SAG-D10_G144
NP_300m_SV.NarG-16357_1_108_+	0.033084999999999996	1	274	SAG-D10_G144
NP_300m_SV.NarG-16418_1_72_+	0.004071	1	274	SAG-D10_G144
NP_300m_SV.NarG-16542_1_88_+	0.040530000000000004	1	274	SAG-D10_G144
NP_300m_SV.NarG-3_1_251_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-23_1_72_+	0.007421336595428799	1	275	SAG-E4-G25
NP_300m_SV.NarG-35_1_88_+	0.009100336595428799	1	275	SAG-E4-G25
NP_300m_SV.NarG-57_1_233_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-61_1_251_+	0.0191783365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-70_1_90_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-78_1_117_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-88_1_77_+	0.0495843365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-110_1_93_+	0.0074193365954287995	1	275	SAG-E4-G25
NP_300m_SV.NarG-127_1_200_+	0.0393003365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-137_1_90_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-138_1_108_+	0.0090963365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-141_1_188_+	0.0728573365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-143_1_100_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-149_1_166_+	0.1077283365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-168_1_157_+	0.1143463365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-174_1_126_+	1.1417643365954286	1	275	SAG-E4-G25
NP_300m_SV.NarG-196_1_250_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-212_1_114_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-283_1_159_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-289_1_172_+	0.0074203365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-344_11_163_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-346_1_247_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-375_1_123_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-392_1_78_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-396_1_144_+	1.0705383365954289	1	275	SAG-E4-G25
NP_300m_SV.NarG-408_1_197_+	0.010788336595428799	1	275	SAG-E4-G25
NP_300m_SV.NarG-411_1_105_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-415_1_251_+	0.1174833365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-421_1_118_+	0.8121703365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-450_1_122_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-453_1_216_+	0.0091033365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-462_1_90_+	0.0074203365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-489_1_136_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-525_1_158_+	0.0074193365954287995	1	275	SAG-E4-G25
NP_300m_SV.NarG-533_1_168_+	0.0074193365954287995	1	275	SAG-E4-G25
NP_300m_SV.NarG-543_1_175_+	0.1029293365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-555_1_140_+	0.0091043365954288	1	275	SAG-E4-G25
NP_300m_SV.NarG-569_1_137_+	0.0091033365954288	1	275	SAG-E4-G25
